,logi_id,Region,sku,fiscal_week_end_date,fiscal_week_alias,a,b,c,d,e,f,g,h,i
12000,C21000115,Asia Pacific,800-000908,2021-12-10,Q322Wk10,0,-3,682,0,0,4069,0,0,0
12001,C21000115,Asia Pacific,800-000908,2021-12-17,Q322Wk11,1940,0,1018,0,0,4953,0,0,0
12002,C21000115,Asia Pacific,800-000908,2021-12-24,Q322Wk12,0,-19,787,0,0,4187,0,0,0
12003,C21000115,Asia Pacific,800-000908,2021-12-31,Q322Wk13,0,0,317,0,0,3882,0,0,0
12004,C21000115,Asia Pacific,800-000909,2021-10-01,Q222Wk13,52,0,96,0,0,127,0,0,0
12005,C21000115,Asia Pacific,800-000909,2021-10-08,Q322Wk01,448,-9,100,0,0,128,0,0,0
12006,C21000115,Asia Pacific,800-000909,2021-10-15,Q322Wk02,0,0,152,0,0,317,0,0,0
12007,C21000115,Asia Pacific,800-000909,2021-10-22,Q322Wk03,0,-4,60,0,0,260,0,0,0
12008,C21000115,Asia Pacific,800-000909,2021-10-29,Q322Wk04,200,0,150,0,0,108,0,0,0
12009,C21000115,Asia Pacific,800-000909,2021-11-05,Q322Wk05,0,0,68,0,0,238,0,0,0
12010,C21000115,Asia Pacific,800-000909,2021-11-12,Q322Wk06,372,0,238,0,0,5,0,0,0
12011,C21000115,Asia Pacific,800-000909,2021-11-19,Q322Wk07,132,0,261,0,0,246,0,0,0
12012,C21000115,Asia Pacific,800-000909,2021-11-26,Q322Wk08,12,0,157,0,0,99,0,0,0
12013,C21000115,Asia Pacific,800-000909,2021-12-03,Q322Wk09,480,0,86,0,0,491,0,0,0
12014,C21000115,Asia Pacific,800-000909,2021-12-10,Q322Wk10,100,-1,102,0,0,491,0,0,0
12015,C21000115,Asia Pacific,800-000909,2021-12-17,Q322Wk11,0,0,109,0,0,374,0,0,0
12016,C21000115,Asia Pacific,800-000909,2021-12-24,Q322Wk12,0,-4,150,0,0,226,0,0,0
12017,C21000115,Asia Pacific,800-000909,2021-12-31,Q322Wk13,0,0,110,0,0,118,0,0,0
12018,C21000115,Asia Pacific,800-000910,2021-10-01,Q222Wk13,1960,0,648,0,0,2037,0,0,0
12019,C21000115,Asia Pacific,800-000910,2021-10-08,Q322Wk01,0,-10,432,0,0,1634,0,0,0
12020,C21000115,Asia Pacific,800-000910,2021-10-15,Q322Wk02,492,0,354,0,0,1722,0,0,0
12021,C21000115,Asia Pacific,800-000910,2021-10-22,Q322Wk03,0,-9,310,0,0,1458,0,0,0
12022,C21000115,Asia Pacific,800-000910,2021-10-29,Q322Wk04,0,0,308,0,0,1155,0,0,0
12023,C21000115,Asia Pacific,800-000910,2021-11-05,Q322Wk05,0,0,264,0,0,852,0,0,0
12024,C21000115,Asia Pacific,800-000910,2021-11-12,Q322Wk06,0,0,295,0,0,579,0,0,0
12025,C21000115,Asia Pacific,800-000910,2021-11-19,Q322Wk07,0,0,381,0,0,217,0,0,0
12026,C21000115,Asia Pacific,800-000910,2021-11-26,Q322Wk08,0,0,4,0,0,213,0,0,0
12027,C21000115,Asia Pacific,800-000910,2021-12-03,Q322Wk09,0,0,0,0,0,199,0,0,0
12028,C21000115,Asia Pacific,800-000910,2021-12-10,Q322Wk10,960,-3,379,0,0,755,0,0,0
12029,C21000115,Asia Pacific,800-000910,2021-12-17,Q322Wk11,3732,0,615,0,0,2011,0,0,0
12030,C21000115,Asia Pacific,800-000910,2021-12-24,Q322Wk12,0,-14,385,0,0,3476,0,0,0
12031,C21000115,Asia Pacific,800-000910,2021-12-31,Q322Wk13,0,0,188,0,0,3310,0,0,0
12032,C21000115,Asia Pacific,800-000911,2021-10-01,Q222Wk13,400,0,107,0,0,443,0,0,0
12033,C21000115,Asia Pacific,800-000911,2021-10-08,Q322Wk01,0,-3,114,0,0,336,0,0,0
12034,C21000115,Asia Pacific,800-000911,2021-10-15,Q322Wk02,0,0,37,0,0,300,0,0,0
12035,C21000115,Asia Pacific,800-000911,2021-10-22,Q322Wk03,0,-2,81,0,0,217,0,0,0
12036,C21000115,Asia Pacific,800-000911,2021-10-29,Q322Wk04,160,0,70,0,0,147,0,0,0
12037,C21000115,Asia Pacific,800-000911,2021-11-05,Q322Wk05,0,0,84,0,0,219,0,0,0
12038,C21000115,Asia Pacific,800-000911,2021-11-12,Q322Wk06,692,0,311,0,0,22,0,0,0
12039,C21000115,Asia Pacific,800-000911,2021-11-19,Q322Wk07,40,0,423,0,0,204,0,0,0
12040,C21000115,Asia Pacific,800-000911,2021-11-26,Q322Wk08,0,0,100,0,0,121,0,0,0
12041,C21000115,Asia Pacific,800-000911,2021-12-03,Q322Wk09,0,0,46,0,0,68,0,0,0
12042,C21000115,Asia Pacific,800-000911,2021-12-10,Q322Wk10,156,-1,85,0,0,145,0,0,0
12043,C21000115,Asia Pacific,800-000911,2021-12-17,Q322Wk11,612,0,125,0,0,629,0,0,0
12044,C21000115,Asia Pacific,800-000911,2021-12-24,Q322Wk12,0,-4,172,0,0,445,0,0,0
12045,C21000115,Asia Pacific,800-000911,2021-12-31,Q322Wk13,0,0,112,0,0,344,0,0,0
12046,C21000115,Asia Pacific,800-000912,2021-10-01,Q222Wk13,0,0,40,0,0,45,0,0,0
12047,C21000115,Asia Pacific,800-000912,2021-10-08,Q322Wk01,100,-3,27,0,0,74,0,0,0
12048,C21000115,Asia Pacific,800-000912,2021-10-15,Q322Wk02,20,0,30,0,0,109,0,0,0
12049,C21000115,Asia Pacific,800-000912,2021-10-22,Q322Wk03,0,-1,11,0,0,98,0,0,0
12050,C21000115,Asia Pacific,800-000912,2021-10-29,Q322Wk04,88,0,37,0,0,61,0,0,0
12051,C21000115,Asia Pacific,800-000912,2021-11-05,Q322Wk05,0,0,10,0,0,132,0,0,0
12052,C21000115,Asia Pacific,800-000912,2021-11-12,Q322Wk06,0,0,74,0,0,64,0,0,0
12053,C21000115,Asia Pacific,800-000912,2021-11-19,Q322Wk07,0,0,34,0,0,27,0,0,0
12054,C21000115,Asia Pacific,800-000912,2021-11-26,Q322Wk08,24,0,16,0,0,34,0,0,0
12055,C21000115,Asia Pacific,800-000912,2021-12-03,Q322Wk09,100,0,27,0,0,102,0,0,0
12056,C21000115,Asia Pacific,800-000912,2021-12-10,Q322Wk10,0,0,47,0,0,59,0,0,0
12057,C21000115,Asia Pacific,800-000912,2021-12-17,Q322Wk11,20,0,31,0,0,50,0,0,0
12058,C21000115,Asia Pacific,800-000912,2021-12-24,Q322Wk12,92,-2,33,0,0,55,0,0,0
12059,C21000115,Asia Pacific,800-000912,2021-12-31,Q322Wk13,0,0,49,0,0,58,0,0,0
12060,C21000115,Asia Pacific,800-000913,2021-10-01,Q222Wk13,20,0,141,0,0,166,0,0,0
12061,C21000115,Asia Pacific,800-000913,2021-10-08,Q322Wk01,380,-8,72,0,0,209,0,0,0
12062,C21000115,Asia Pacific,800-000913,2021-10-15,Q322Wk02,0,0,129,0,0,344,0,0,0
12063,C21000115,Asia Pacific,800-000913,2021-10-22,Q322Wk03,0,-3,83,0,0,261,0,0,0
12064,C21000115,Asia Pacific,800-000913,2021-10-29,Q322Wk04,300,0,92,0,0,167,0,0,0
12065,C21000115,Asia Pacific,800-000913,2021-11-05,Q322Wk05,0,0,111,0,0,353,0,0,0
12066,C21000115,Asia Pacific,800-000913,2021-11-12,Q322Wk06,0,0,161,0,0,198,0,0,0
12067,C21000115,Asia Pacific,800-000913,2021-11-19,Q322Wk07,80,0,110,0,0,164,0,0,0
