logi_id,Region,sku,fiscal_week_end_date,fiscal_week_alias,a,b,c,d,e,f,g,h,i
C21000111,Asia Pacific,800-000502,12/17/2021,Q322Wk11,0,0,0,0,0,0,54,0,0
C21000111,Asia Pacific,800-000502,12/24/2021,Q322Wk12,60,0,0,0,0,0,78,0,0
C21000111,Asia Pacific,800-000502,12/31/2021,Q322Wk13,0,0,33,0,0,21,60,0,0
C21000111,Asia Pacific,800-000503,10/1/2021,Q222Wk13,8,0,1,0,0,7,12,0,0
C21000111,Asia Pacific,800-000503,10/8/2021,Q322Wk01,0,0,0,0,0,7,12,0,0
C21000111,Asia Pacific,800-000503,10/15/2021,Q322Wk02,0,0,0,0,0,7,12,0,0
C21000111,Asia Pacific,800-000503,10/22/2021,Q322Wk03,0,0,0,0,0,11,8,0,0
C21000111,Asia Pacific,800-000503,10/29/2021,Q322Wk04,0,0,0,0,0,11,0,0,0
C21000111,Asia Pacific,800-000503,11/5/2021,Q322Wk05,0,0,0,0,0,11,0,0,0
C21000111,Asia Pacific,800-000503,11/12/2021,Q322Wk06,0,0,0,0,0,11,0,0,0
C21000111,Asia Pacific,800-000503,11/19/2021,Q322Wk07,0,0,0,0,0,19,0,0,0
C21000111,Asia Pacific,800-000503,11/26/2021,Q322Wk08,0,0,0,0,0,19,0,0,0
C21000111,Asia Pacific,800-000503,12/3/2021,Q322Wk09,0,0,0,0,0,19,0,0,0
C21000111,Asia Pacific,800-000503,12/10/2021,Q322Wk10,0,0,0,0,0,19,0,0,0
C21000111,Asia Pacific,800-000503,12/17/2021,Q322Wk11,0,0,0,0,0,19,0,0,0
C21000111,Asia Pacific,800-000503,12/24/2021,Q322Wk12,0,0,0,0,0,19,0,0,0
C21000111,Asia Pacific,800-000503,12/31/2021,Q322Wk13,0,0,0,0,0,19,0,0,0
C21000111,Asia Pacific,800-000504,10/1/2021,Q222Wk13,16,0,6,0,0,6,28,0,0
C21000111,Asia Pacific,800-000504,10/8/2021,Q322Wk01,0,0,6,0,0,0,28,0,0
C21000111,Asia Pacific,800-000504,10/15/2021,Q322Wk02,0,0,0,0,0,0,28,0,0
C21000111,Asia Pacific,800-000504,10/22/2021,Q322Wk03,0,0,10,0,0,2,16,0,0
C21000111,Asia Pacific,800-000504,10/29/2021,Q322Wk04,0,0,0,0,0,2,0,0,0
C21000111,Asia Pacific,800-000504,11/5/2021,Q322Wk05,0,0,2,0,0,0,0,0,0
C21000111,Asia Pacific,800-000504,11/12/2021,Q322Wk06,0,0,0,0,0,0,0,0,0
C21000111,Asia Pacific,800-000504,11/19/2021,Q322Wk07,0,0,13,0,0,3,0,0,0
C21000111,Asia Pacific,800-000504,11/26/2021,Q322Wk08,0,0,0,0,0,3,0,0,0
C21000111,Asia Pacific,800-000504,12/3/2021,Q322Wk09,0,0,-5,0,0,7,0,0,0
C21000111,Asia Pacific,800-000504,12/10/2021,Q322Wk10,0,0,2,0,0,5,0,0,0
C21000111,Asia Pacific,800-000504,12/17/2021,Q322Wk11,0,0,0,0,0,5,0,0,0
C21000111,Asia Pacific,800-000504,12/24/2021,Q322Wk12,0,0,0,0,0,5,0,0,0
C21000111,Asia Pacific,800-000504,12/31/2021,Q322Wk13,52,0,0,0,0,5,52,0,0
C21000111,Asia Pacific,800-000505,10/1/2021,Q222Wk13,16,0,8,0,0,8,20,0,0
C21000111,Asia Pacific,800-000505,10/8/2021,Q322Wk01,0,0,5,0,0,3,20,0,0
C21000111,Asia Pacific,800-000505,10/15/2021,Q322Wk02,0,0,0,0,0,3,20,0,0
C21000111,Asia Pacific,800-000505,10/22/2021,Q322Wk03,0,-1,1,0,0,6,16,0,0
C21000111,Asia Pacific,800-000505,10/29/2021,Q322Wk04,0,0,0,0,0,6,0,0,0
C21000111,Asia Pacific,800-000505,11/5/2021,Q322Wk05,0,0,6,0,0,0,0,0,0
C21000111,Asia Pacific,800-000505,11/12/2021,Q322Wk06,0,0,0,0,0,0,0,0,0
C21000111,Asia Pacific,800-000505,11/19/2021,Q322Wk07,0,0,9,0,0,7,0,0,0
C21000111,Asia Pacific,800-000505,11/26/2021,Q322Wk08,0,0,3,0,0,4,0,0,0
C21000111,Asia Pacific,800-000505,12/3/2021,Q322Wk09,0,0,0,0,0,4,0,0,0
C21000111,Asia Pacific,800-000505,12/10/2021,Q322Wk10,0,0,3,0,0,1,0,0,0
C21000111,Asia Pacific,800-000505,12/17/2021,Q322Wk11,0,0,0,0,0,1,0,0,0
C21000111,Asia Pacific,800-000505,12/24/2021,Q322Wk12,0,0,0,0,0,1,0,0,0
C21000111,Asia Pacific,800-000505,12/31/2021,Q322Wk13,0,0,0,0,0,1,0,0,0
C21000111,Asia Pacific,800-000506,10/1/2021,Q222Wk13,0,0,4,0,0,0,8,0,0
C21000111,Asia Pacific,800-000506,10/8/2021,Q322Wk01,0,0,0,0,0,0,8,0,0
C21000111,Asia Pacific,800-000506,10/15/2021,Q322Wk02,4,0,0,0,0,0,12,0,0
C21000111,Asia Pacific,800-000506,10/22/2021,Q322Wk03,0,0,8,0,0,0,4,0,0
C21000111,Asia Pacific,800-000506,10/29/2021,Q322Wk04,32,0,0,0,0,0,36,0,0
C21000111,Asia Pacific,800-000506,11/5/2021,Q322Wk05,0,0,0,0,0,0,36,0,0
C21000111,Asia Pacific,800-000506,11/12/2021,Q322Wk06,0,0,0,0,0,0,32,0,0
C21000111,Asia Pacific,800-000506,11/19/2021,Q322Wk07,0,0,0,0,0,0,32,0,0
C21000111,Asia Pacific,800-000506,11/26/2021,Q322Wk08,12,0,4,0,0,8,12,0,0
C21000111,Asia Pacific,800-000506,12/3/2021,Q322Wk09,0,0,32,0,0,0,12,0,0
C21000111,Asia Pacific,800-000506,12/10/2021,Q322Wk10,0,0,0,0,0,0,12,0,0
C21000111,Asia Pacific,800-000506,12/17/2021,Q322Wk11,0,0,0,0,0,0,12,0,0
C21000111,Asia Pacific,800-000506,12/31/2021,Q322Wk13,0,0,3,0,0,9,0,0,0
C21000111,Asia Pacific,800-000507,10/1/2021,Q222Wk13,0,0,0,0,0,1,0,0,0
C21000111,Asia Pacific,800-000507,10/8/2021,Q322Wk01,0,0,0,0,0,1,0,0,0
C21000111,Asia Pacific,800-000507,10/15/2021,Q322Wk02,0,0,0,0,0,1,0,0,0
C21000111,Asia Pacific,800-000507,10/22/2021,Q322Wk03,0,0,0,0,0,1,0,0,0
C21000111,Asia Pacific,800-000507,12/3/2021,Q322Wk09,0,0,-1,0,0,1,0,0,0
C21000111,Asia Pacific,800-000507,12/10/2021,Q322Wk10,0,0,0,0,0,1,0,0,0
C21000111,Asia Pacific,800-000507,12/17/2021,Q322Wk11,0,0,0,0,0,1,0,0,0
C21000111,Asia Pacific,800-000507,12/24/2021,Q322Wk12,0,0,0,0,0,1,0,0,0
C21000111,Asia Pacific,800-000507,12/31/2021,Q322Wk13,0,0,0,0,0,1,0,0,0
C21000111,Asia Pacific,800-000192,10/1/2021,Q222Wk13,0,0,13,0,0,98,128,0,0
C21000111,Asia Pacific,800-000192,10/8/2021,Q322Wk01,0,0,36,0,0,83,128,0,0
C21000111,Asia Pacific,800-000192,10/15/2021,Q322Wk02,0,0,38,0,0,49,128,0,0
C21000111,Asia Pacific,800-000192,10/22/2021,Q322Wk03,0,0,12,0,0,165,0,0,0
C21000111,Asia Pacific,800-000192,10/29/2021,Q322Wk04,56,0,11,0,0,154,56,0,0
C21000111,Asia Pacific,800-000192,11/5/2021,Q322Wk05,0,0,42,0,0,112,56,0,0
C21000111,Asia Pacific,800-000192,11/12/2021,Q322Wk06,0,0,22,0,0,90,56,0,0
C21000111,Asia Pacific,800-000192,11/19/2021,Q322Wk07,0,0,18,0,0,70,56,0,0
C21000111,Asia Pacific,800-000192,11/26/2021,Q322Wk08,96,0,35,0,0,36,96,0,0
C21000111,Asia Pacific,800-000192,12/3/2021,Q322Wk09,16,0,9,0,0,83,112,0,0
C21000111,Asia Pacific,800-000192,12/10/2021,Q322Wk10,0,0,11,0,0,71,112,0,0
C21000111,Asia Pacific,800-000192,12/17/2021,Q322Wk11,0,0,9,0,0,64,112,0,0
C21000111,Asia Pacific,800-000192,12/24/2021,Q322Wk12,96,0,12,0,0,52,112,0,0
C21000111,Asia Pacific,800-000192,12/31/2021,Q322Wk13,0,0,11,0,0,137,96,0,0
C21000111,Asia Pacific,800-000508,10/1/2021,Q222Wk13,0,0,9,0,0,165,0,0,0
C21000111,Asia Pacific,800-000508,10/8/2021,Q322Wk01,0,0,16,0,0,157,0,0,0
C21000111,Asia Pacific,800-000508,10/15/2021,Q322Wk02,0,0,35,0,0,122,0,0,0
C21000111,Asia Pacific,800-000508,10/22/2021,Q322Wk03,0,0,7,0,0,115,0,0,0
C21000111,Asia Pacific,800-000508,10/29/2021,Q322Wk04,0,0,5,0,0,110,0,0,0
C21000111,Asia Pacific,800-000508,11/5/2021,Q322Wk05,0,0,15,0,0,95,0,0,0
C21000111,Asia Pacific,800-000508,11/12/2021,Q322Wk06,0,0,4,0,0,91,0,0,0
C21000111,Asia Pacific,800-000508,11/19/2021,Q322Wk07,0,0,15,0,0,76,0,0,0
C21000111,Asia Pacific,800-000508,11/26/2021,Q322Wk08,0,0,11,0,0,64,0,0,0
C21000111,Asia Pacific,800-000508,12/3/2021,Q322Wk09,12,0,3,0,0,62,12,0,0
C21000111,Asia Pacific,800-000508,12/10/2021,Q322Wk10,0,0,2,0,0,59,12,0,0
C21000111,Asia Pacific,800-000508,12/17/2021,Q322Wk11,0,0,3,0,0,57,12,0,0
C21000111,Asia Pacific,800-000508,12/24/2021,Q322Wk12,72,0,10,0,0,47,84,0,0
C21000111,Asia Pacific,800-000508,12/31/2021,Q322Wk13,0,0,0,0,0,59,72,0,0
C21000111,Asia Pacific,800-000509,10/1/2021,Q222Wk13,0,0,18,0,0,63,0,0,0
C21000111,Asia Pacific,800-000509,10/8/2021,Q322Wk01,0,0,23,0,0,52,0,0,0
C21000111,Asia Pacific,800-000509,10/15/2021,Q322Wk02,0,0,22,0,0,31,0,0,0
C21000111,Asia Pacific,800-000509,10/22/2021,Q322Wk03,0,0,2,0,0,29,0,0,0
C21000111,Asia Pacific,800-000509,10/29/2021,Q322Wk04,60,0,8,0,0,21,60,0,0
C21000111,Asia Pacific,800-000509,11/5/2021,Q322Wk05,0,0,16,0,0,5,60,0,0
C21000111,Asia Pacific,800-000509,11/12/2021,Q322Wk06,0,0,3,0,0,2,60,0,0
C21000111,Asia Pacific,800-000509,11/19/2021,Q322Wk07,0,0,1,0,0,0,60,0,0
C21000111,Asia Pacific,800-000509,11/26/2021,Q322Wk08,48,0,0,0,0,36,48,0,0
C21000111,Asia Pacific,800-000509,12/3/2021,Q322Wk09,24,0,15,0,0,45,72,0,0
C21000111,Asia Pacific,800-000509,12/10/2021,Q322Wk10,0,0,12,0,0,33,72,0,0
C21000111,Asia Pacific,800-000509,12/17/2021,Q322Wk11,0,0,4,0,0,29,72,0,0
C21000111,Asia Pacific,800-000509,12/24/2021,Q322Wk12,0,0,2,0,0,27,24,0,0
C21000111,Asia Pacific,800-000509,12/31/2021,Q322Wk13,0,0,0,0,0,99,0,0,0
C21000111,Asia Pacific,800-000510,10/29/2021,Q322Wk04,8,0,0,0,0,0,8,0,0
C21000111,Asia Pacific,800-000510,11/5/2021,Q322Wk05,0,0,0,0,0,0,8,0,0
C21000111,Asia Pacific,800-000510,11/12/2021,Q322Wk06,0,0,0,0,0,0,8,0,0
C21000111,Asia Pacific,800-000510,11/19/2021,Q322Wk07,0,0,0,0,0,0,8,0,0
C21000111,Asia Pacific,800-000510,11/26/2021,Q322Wk08,0,0,0,0,0,8,0,0,0
C21000111,Asia Pacific,800-000510,12/3/2021,Q322Wk09,0,0,3,0,0,5,0,0,0
C21000111,Asia Pacific,800-000510,12/10/2021,Q322Wk10,0,0,0,0,0,5,0,0,0
C21000111,Asia Pacific,800-000510,12/17/2021,Q322Wk11,0,0,0,0,0,5,0,0,0
C21000111,Asia Pacific,800-000510,12/24/2021,Q322Wk12,0,0,0,0,0,5,0,0,0
C21000111,Asia Pacific,800-000510,12/31/2021,Q322Wk13,0,0,0,0,0,5,0,0,0
C21000111,Asia Pacific,800-000511,10/1/2021,Q222Wk13,0,0,2,0,0,6,0,0,0
C21000111,Asia Pacific,800-000511,10/8/2021,Q322Wk01,0,0,0,0,0,6,0,0,0
C21000111,Asia Pacific,800-000511,10/15/2021,Q322Wk02,0,0,0,0,0,6,0,0,0
C21000111,Asia Pacific,800-000511,10/22/2021,Q322Wk03,0,0,0,0,0,6,0,0,0
C21000111,Asia Pacific,800-000511,10/29/2021,Q322Wk04,0,0,0,0,0,6,0,0,0
C21000111,Asia Pacific,800-000511,11/5/2021,Q322Wk05,0,0,0,0,0,6,0,0,0
C21000111,Asia Pacific,800-000511,11/12/2021,Q322Wk06,0,0,0,0,0,6,0,0,0
C21000111,Asia Pacific,800-000511,11/19/2021,Q322Wk07,0,0,0,0,0,6,0,0,0
C21000111,Asia Pacific,800-000511,11/26/2021,Q322Wk08,0,0,0,0,0,6,0,0,0
C21000111,Asia Pacific,800-000511,12/3/2021,Q322Wk09,0,0,0,0,0,6,0,0,0
C21000111,Asia Pacific,800-000511,12/10/2021,Q322Wk10,0,0,0,0,0,6,0,0,0
C21000111,Asia Pacific,800-000511,12/17/2021,Q322Wk11,0,0,0,0,0,6,0,0,0
C21000111,Asia Pacific,800-000511,12/24/2021,Q322Wk12,0,0,0,0,0,6,0,0,0
C21000111,Asia Pacific,800-000511,12/31/2021,Q322Wk13,0,0,0,0,0,6,0,0,0
C21000111,Asia Pacific,800-000512,10/1/2021,Q222Wk13,12,0,8,0,0,1,16,0,0
C21000111,Asia Pacific,800-000512,10/8/2021,Q322Wk01,0,0,0,0,0,0,16,0,0
C21000111,Asia Pacific,800-000512,10/15/2021,Q322Wk02,8,0,0,0,0,0,24,0,0
C21000111,Asia Pacific,800-000512,10/22/2021,Q322Wk03,0,0,4,0,0,0,20,0,0
C21000111,Asia Pacific,800-000512,10/29/2021,Q322Wk04,0,0,0,0,0,0,8,0,0
C21000111,Asia Pacific,800-000512,11/5/2021,Q322Wk05,0,0,0,0,0,0,8,0,0
C21000111,Asia Pacific,800-000512,11/12/2021,Q322Wk06,0,0,0,0,0,0,0,0,0
C21000111,Asia Pacific,800-000512,11/19/2021,Q322Wk07,0,0,5,0,0,15,0,0,0
C21000111,Asia Pacific,800-000512,11/26/2021,Q322Wk08,0,0,0,0,0,15,0,0,0
C21000111,Asia Pacific,800-000512,12/3/2021,Q322Wk09,0,0,0,0,0,15,0,0,0
C21000111,Asia Pacific,800-000512,12/10/2021,Q322Wk10,0,0,0,0,0,15,0,0,0
C21000111,Asia Pacific,800-000512,12/17/2021,Q322Wk11,0,0,0,0,0,15,0,0,0
C21000111,Asia Pacific,800-000512,12/24/2021,Q322Wk12,0,0,0,0,0,15,0,0,0
C21000111,Asia Pacific,800-000512,12/31/2021,Q322Wk13,0,0,0,0,0,15,0,0,0
C21000111,Asia Pacific,800-000513,10/1/2021,Q222Wk13,4,0,8,0,0,0,8,0,0
C21000111,Asia Pacific,800-000513,10/8/2021,Q322Wk01,0,0,0,0,0,0,8,0,0
C21000111,Asia Pacific,800-000513,10/15/2021,Q322Wk02,4,0,0,0,0,0,12,0,0
C21000111,Asia Pacific,800-000513,10/22/2021,Q322Wk03,0,0,3,0,0,1,8,0,0
C21000111,Asia Pacific,800-000513,10/29/2021,Q322Wk04,0,0,0,0,0,1,4,0,0
C21000111,Asia Pacific,800-000513,11/5/2021,Q322Wk05,0,0,0,0,0,1,4,0,0
C21000111,Asia Pacific,800-000513,11/12/2021,Q322Wk06,0,0,0,0,0,1,0,0,0
C21000111,Asia Pacific,800-000513,11/19/2021,Q322Wk07,0,0,4,0,0,5,0,0,0
C21000111,Asia Pacific,800-000513,11/26/2021,Q322Wk08,0,0,0,0,0,5,0,0,0
C21000111,Asia Pacific,800-000513,12/3/2021,Q322Wk09,0,0,0,0,0,5,0,0,0
C21000111,Asia Pacific,800-000513,12/10/2021,Q322Wk10,0,0,1,0,0,4,0,0,0
C21000111,Asia Pacific,800-000513,12/17/2021,Q322Wk11,0,0,0,0,0,4,0,0,0
C21000111,Asia Pacific,800-000513,12/24/2021,Q322Wk12,0,0,0,0,0,4,0,0,0
C21000111,Asia Pacific,800-000513,12/31/2021,Q322Wk13,0,0,0,0,0,4,0,0,0
C21000111,Asia Pacific,800-000514,10/1/2021,Q222Wk13,0,0,1,0,0,1,0,0,0
C21000111,Asia Pacific,800-000514,10/8/2021,Q322Wk01,12,0,0,0,0,1,12,0,0
C21000111,Asia Pacific,800-000514,10/15/2021,Q322Wk02,0,0,0,0,0,1,12,0,0
C21000111,Asia Pacific,800-000514,10/22/2021,Q322Wk03,0,0,5,0,0,8,12,0,0
C21000111,Asia Pacific,800-000514,10/29/2021,Q322Wk04,0,0,0,0,0,8,12,0,0
C21000111,Asia Pacific,800-000514,11/5/2021,Q322Wk05,0,0,0,0,0,8,0,0,0
C21000111,Asia Pacific,800-000514,11/12/2021,Q322Wk06,0,0,2,0,0,6,0,0,0
C21000111,Asia Pacific,800-000514,11/19/2021,Q322Wk07,0,0,1,0,0,5,0,0,0
C21000111,Asia Pacific,800-000514,11/26/2021,Q322Wk08,0,0,2,0,0,3,0,0,0
C21000111,Asia Pacific,800-000514,12/3/2021,Q322Wk09,0,0,0,0,0,3,0,0,0
C21000111,Asia Pacific,800-000514,12/10/2021,Q322Wk10,0,0,0,0,0,3,0,0,0
C21000111,Asia Pacific,800-000514,12/17/2021,Q322Wk11,0,0,0,0,0,3,0,0,0
C21000111,Asia Pacific,800-000514,12/24/2021,Q322Wk12,0,0,1,0,0,2,0,0,0
C21000111,Asia Pacific,800-000514,12/31/2021,Q322Wk13,0,0,0,0,0,2,0,0,0
C21000111,Asia Pacific,800-000515,10/1/2021,Q222Wk13,0,0,2,0,0,11,20,0,0
C21000111,Asia Pacific,800-000515,10/8/2021,Q322Wk01,0,0,10,0,0,11,20,0,0
C21000111,Asia Pacific,800-000515,10/15/2021,Q322Wk02,20,0,6,0,0,5,40,0,0
C21000111,Asia Pacific,800-000515,10/22/2021,Q322Wk03,0,0,2,0,0,23,20,0,0
C21000111,Asia Pacific,800-000515,10/29/2021,Q322Wk04,0,0,3,0,0,20,20,0,0
C21000111,Asia Pacific,800-000515,11/5/2021,Q322Wk05,0,0,16,0,0,4,20,0,0
C21000111,Asia Pacific,800-000515,11/12/2021,Q322Wk06,0,0,1,0,0,3,0,0,0
C21000111,Asia Pacific,800-000515,11/19/2021,Q322Wk07,0,0,1,0,0,2,0,0,0
C21000111,Asia Pacific,800-000515,11/26/2021,Q322Wk08,0,0,18,0,0,4,0,0,0
C21000111,Asia Pacific,800-000515,12/3/2021,Q322Wk09,0,0,3,0,0,1,0,0,0
C21000111,Asia Pacific,800-000515,12/10/2021,Q322Wk10,0,0,-1,0,0,2,0,0,0
C21000111,Asia Pacific,800-000515,12/17/2021,Q322Wk11,0,0,0,0,0,2,0,0,0
C21000111,Asia Pacific,800-000515,12/24/2021,Q322Wk12,20,0,0,0,0,2,20,0,0
C21000111,Asia Pacific,800-000515,12/31/2021,Q322Wk13,0,0,2,0,0,0,20,0,0
C21000111,Asia Pacific,800-000516,10/1/2021,Q222Wk13,0,0,0,0,0,3,4,0,0
C21000111,Asia Pacific,800-000516,10/8/2021,Q322Wk01,0,0,1,0,0,2,4,0,0
C21000111,Asia Pacific,800-000516,10/15/2021,Q322Wk02,0,0,0,0,0,2,4,0,0
C21000111,Asia Pacific,800-000516,10/22/2021,Q322Wk03,0,0,0,0,0,6,0,0,0
C21000111,Asia Pacific,800-000516,10/29/2021,Q322Wk04,0,0,0,0,0,6,0,0,0
C21000111,Asia Pacific,800-000516,11/5/2021,Q322Wk05,0,0,0,0,0,6,0,0,0
C21000111,Asia Pacific,800-000516,11/12/2021,Q322Wk06,0,0,3,0,0,3,0,0,0
C21000111,Asia Pacific,800-000516,11/19/2021,Q322Wk07,0,0,3,0,0,0,0,0,0
C21000111,Asia Pacific,800-000516,12/24/2021,Q322Wk12,2,0,0,0,0,0,2,0,0
C21000111,Asia Pacific,800-000516,12/31/2021,Q322Wk13,0,0,0,0,0,0,2,0,0
C21000111,Asia Pacific,800-000517,10/1/2021,Q222Wk13,0,0,0,0,0,75,0,0,0
C21000111,Asia Pacific,800-000517,10/8/2021,Q322Wk01,0,0,5,0,0,74,0,0,0
C21000111,Asia Pacific,800-000517,10/15/2021,Q322Wk02,0,0,1,0,0,73,0,0,0
C21000111,Asia Pacific,800-000517,10/22/2021,Q322Wk03,0,0,2,0,0,71,0,0,0
C21000111,Asia Pacific,800-000517,10/29/2021,Q322Wk04,0,0,5,0,0,66,0,0,0
C21000111,Asia Pacific,800-000517,11/5/2021,Q322Wk05,0,0,0,0,0,66,0,0,0
C21000111,Asia Pacific,800-000517,11/12/2021,Q322Wk06,0,0,0,0,0,66,0,0,0
C21000111,Asia Pacific,800-000517,11/19/2021,Q322Wk07,0,0,0,0,0,66,0,0,0
C21000111,Asia Pacific,800-000517,11/26/2021,Q322Wk08,0,0,5,0,0,61,0,0,0
C21000111,Asia Pacific,800-000517,12/3/2021,Q322Wk09,0,0,21,0,0,40,0,0,0
C21000111,Asia Pacific,800-000517,12/10/2021,Q322Wk10,0,0,5,0,0,35,0,0,0
C21000111,Asia Pacific,800-000517,12/17/2021,Q322Wk11,0,0,0,0,0,35,0,0,0
C21000111,Asia Pacific,800-000517,12/24/2021,Q322Wk12,0,0,19,0,0,16,0,0,0
C21000111,Asia Pacific,800-000517,12/31/2021,Q322Wk13,0,0,11,0,0,5,0,0,0
C21000111,Asia Pacific,800-000518,10/1/2021,Q222Wk13,0,0,6,0,0,4,16,0,0
C21000111,Asia Pacific,800-000518,10/8/2021,Q322Wk01,0,0,25,0,0,4,16,0,0
C21000111,Asia Pacific,800-000518,10/15/2021,Q322Wk02,0,0,0,0,0,4,16,0,0
C21000111,Asia Pacific,800-000518,10/22/2021,Q322Wk03,0,0,0,0,0,20,0,0,0
C21000111,Asia Pacific,800-000518,10/29/2021,Q322Wk04,0,0,0,0,0,20,0,0,0
C21000111,Asia Pacific,800-000518,11/5/2021,Q322Wk05,0,0,0,0,0,20,0,0,0
C21000111,Asia Pacific,800-000518,11/12/2021,Q322Wk06,0,0,1,0,0,19,0,0,0
C21000111,Asia Pacific,800-000518,11/19/2021,Q322Wk07,0,0,1,0,0,18,0,0,0
C21000111,Asia Pacific,800-000518,11/26/2021,Q322Wk08,0,0,11,0,0,7,0,0,0
C21000111,Asia Pacific,800-000518,12/3/2021,Q322Wk09,0,0,1,0,0,6,0,0,0
C21000111,Asia Pacific,800-000518,12/10/2021,Q322Wk10,0,0,0,0,0,6,0,0,0
C21000111,Asia Pacific,800-000518,12/17/2021,Q322Wk11,0,0,0,0,0,6,0,0,0
C21000111,Asia Pacific,800-000518,12/24/2021,Q322Wk12,0,0,5,0,0,1,0,0,0
C21000111,Asia Pacific,800-000518,12/31/2021,Q322Wk13,0,0,0,0,0,1,0,0,0
C21000111,Asia Pacific,800-000519,10/1/2021,Q222Wk13,0,0,2,0,0,66,0,0,0
C21000111,Asia Pacific,800-000519,10/8/2021,Q322Wk01,0,0,4,0,0,66,0,0,0
C21000111,Asia Pacific,800-000519,10/15/2021,Q322Wk02,0,0,6,0,0,60,0,0,0
C21000111,Asia Pacific,800-000519,10/22/2021,Q322Wk03,0,0,2,0,0,58,0,0,0
C21000111,Asia Pacific,800-000519,10/29/2021,Q322Wk04,0,0,4,0,0,54,0,0,0
C21000111,Asia Pacific,800-000519,11/5/2021,Q322Wk05,0,0,9,0,0,45,0,0,0
C21000111,Asia Pacific,800-000519,11/12/2021,Q322Wk06,0,0,2,0,0,43,0,0,0
C21000111,Asia Pacific,800-000519,11/19/2021,Q322Wk07,0,0,6,0,0,36,0,0,0
C21000111,Asia Pacific,800-000519,11/26/2021,Q322Wk08,0,0,3,0,0,34,0,0,0
C21000111,Asia Pacific,800-000519,12/3/2021,Q322Wk09,0,0,1,0,0,33,0,0,0
C21000111,Asia Pacific,800-000519,12/10/2021,Q322Wk10,0,0,1,0,0,31,0,0,0
C21000111,Asia Pacific,800-000519,12/17/2021,Q322Wk11,0,0,2,0,0,30,0,0,0
C21000111,Asia Pacific,800-000519,12/24/2021,Q322Wk12,0,0,7,0,0,23,0,0,0
C21000111,Asia Pacific,800-000519,12/31/2021,Q322Wk13,0,0,16,0,0,7,0,0,0
C21000111,Asia Pacific,800-000520,10/1/2021,Q222Wk13,0,0,14,0,0,101,80,0,0
C21000111,Asia Pacific,800-000520,10/8/2021,Q322Wk01,0,0,24,0,0,98,80,0,0
C21000111,Asia Pacific,800-000520,10/15/2021,Q322Wk02,0,0,9,0,0,90,80,0,0
C21000111,Asia Pacific,800-000520,10/22/2021,Q322Wk03,0,0,3,0,0,167,0,0,0
C21000111,Asia Pacific,800-000520,10/29/2021,Q322Wk04,0,0,5,0,0,162,0,0,0
C21000111,Asia Pacific,800-000520,11/5/2021,Q322Wk05,0,0,19,0,0,143,0,0,0
C21000111,Asia Pacific,800-000520,11/12/2021,Q322Wk06,0,0,7,0,0,136,0,0,0
C21000111,Asia Pacific,800-000520,11/19/2021,Q322Wk07,0,0,6,0,0,130,0,0,0
C21000111,Asia Pacific,800-000520,11/26/2021,Q322Wk08,0,0,14,0,0,116,0,0,0
C21000111,Asia Pacific,800-000520,12/3/2021,Q322Wk09,0,0,13,0,0,103,0,0,0
C21000111,Asia Pacific,800-000520,12/10/2021,Q322Wk10,0,0,12,0,0,91,0,0,0
C21000111,Asia Pacific,800-000520,12/17/2021,Q322Wk11,0,0,5,0,0,86,0,0,0
C21000111,Asia Pacific,800-000520,12/24/2021,Q322Wk12,0,0,9,0,0,77,0,0,0
C21000111,Asia Pacific,800-000520,12/31/2021,Q322Wk13,0,0,2,0,0,75,0,0,0
C21000111,Asia Pacific,800-000521,10/1/2021,Q222Wk13,0,0,24,0,0,282,0,0,0
C21000111,Asia Pacific,800-000521,10/8/2021,Q322Wk01,0,0,39,0,0,266,0,0,0
C21000111,Asia Pacific,800-000521,10/15/2021,Q322Wk02,56,0,62,0,0,206,56,0,0
C21000111,Asia Pacific,800-000521,10/22/2021,Q322Wk03,0,0,23,0,0,183,56,0,0
C21000111,Asia Pacific,800-000521,10/29/2021,Q322Wk04,64,0,15,0,0,168,120,0,0
C21000111,Asia Pacific,800-000521,11/5/2021,Q322Wk05,0,0,53,0,0,115,120,0,0
C21000111,Asia Pacific,800-000521,11/12/2021,Q322Wk06,0,0,11,0,0,104,64,0,0
C21000111,Asia Pacific,800-000521,11/19/2021,Q322Wk07,0,0,20,0,0,140,64,0,0
C21000111,Asia Pacific,800-000521,11/26/2021,Q322Wk08,0,0,61,0,0,143,0,0,0
C21000111,Asia Pacific,800-000521,12/3/2021,Q322Wk09,50,0,39,0,0,104,50,0,0
C21000111,Asia Pacific,800-000521,12/10/2021,Q322Wk10,42,0,21,0,0,64,92,0,0
C21000111,Asia Pacific,800-000521,12/17/2021,Q322Wk11,0,0,35,0,0,98,92,0,0
C21000111,Asia Pacific,800-000521,12/24/2021,Q322Wk12,178,0,43,0,0,55,270,0,0
C21000111,Asia Pacific,800-000521,12/31/2021,Q322Wk13,0,0,40,0,0,15,220,0,0
C21000111,Asia Pacific,800-000522,10/1/2021,Q222Wk13,4,0,24,0,0,124,4,0,0
C21000111,Asia Pacific,800-000522,10/8/2021,Q322Wk01,0,0,0,0,0,124,4,0,0
C21000111,Asia Pacific,800-000522,10/15/2021,Q322Wk02,0,0,0,0,0,124,4,0,0
C21000111,Asia Pacific,800-000522,10/22/2021,Q322Wk03,0,0,4,0,0,120,4,0,0
